match_type,wikidata_name,apify_name,wikidata_qid,wikidata_city,wikidata_country,apify_city,apify_country,apify_rating,distance_meters,wikidata_id,apify_id
exact_name,"L'Auditori","L'Auditori",Q2713088,"Fort Pienc","Spain","Barcelona","Spain",4.6,75,af674fec-e376-43c1-85d7-61ba84540798,16ee8591-d17b-4df5-94c1-97976d6d8253
location_only,"La Bombonera","Estadio Alberto J Armando",Q499855,"","","Buenos Aires","Argentina",4.7,13,a63232e8-4a6c-45c2-9f5b-73fee2b33073,3d1acd3f-de08-4dde-a32e-44e9bd2e033f
location_only,"La Chapelle d'Armentières Communal Cemetery","commonwealth war graves ww1 (la chapelle d'armentières)",Q2752646,"La Chapelle-d'Armentières","France","La Chapelle-d'Armentières","France",,21,7d3faf0d-2ce3-4c4e-9c0b-7df4a4aca156,2c111d53-ac7a-4106-90e9-d2b20993b57f
similar_name,"La Concha Resort","La Concha Resort, Puerto Rico, Autograph Collection",Q6461934,"San Juan","United States","San Juan","Puerto Rico",4.4,76,9abe78bf-deba-41c9-ab02-34614591d12e,5a403048-abd9-46ff-993d-0736b18047bc
location_only,"La Florida Cemetery, Madrid","Cementerio de la Florida",Q5391794,"Madrid","Spain","Madrid","Spain",4.2,49,79c3e6ab-458b-47fe-8a8b-01ade5fadafe,27e91b17-1c70-44f5-872a-6f1baea4bab5
location_only,"La Loma Cemetery","Cremation Services and Funeral Service",Q6463476,"Caloocan","Philippines","Caloocan","Philippines",4.5,40,a61a72b3-2652-4c82-b295-145c608c4880,d040a21f-562d-4ecf-8248-61206afe16ef
location_only,"La Pyramide Inversée","Louis XIV sous les traits de Marcus Curtius (copie)",Q3177458,"Paris","France","Paris","France",4.6,105,68a23f88-0f9d-4ea3-8b6d-8cfab8987468,c5fc70ab-577d-4d5d-a565-40a025dae84d
location_only,"La Treille cemetery","Cimetière La Treille - Marseille 11",Q2972582,"Marseille","France","Marseille","France",,14,ae82a69e-2a28-4b49-90e1-137b24f4f458,114e4d5d-7fd6-44a3-aa5a-66f17016d428
location_only,"La Vela","BBVA Head Office",Q19788708,"Madrid","Spain","Madrid","Spain",4.2,103,8d3cdb11-3f70-40c4-a9c9-52b0bdf728da,7fdf2418-38fe-4f89-bb5d-2d173965540d
similar_name,"Laboe Naval Memorial","Naval Memorial",Q538382,"Laboe","Germany","Laboe","Germany",4.7,12,9be1a68a-3e15-4361-bd48-3a4da8ce8fff,dfce0da9-fd1c-40f0-858e-04c5e9d981ec
location_only,"Lafayette Anticipations – Galeries Lafayette Corporate Foundation","Bombance",Q17353174,"Paris","France","Paris","France",4.8,70,35c74ba8-6f19-45c5-a63a-722b215a61ec,f8a3c3eb-48c4-4fff-bb8f-f6bd1edb28f9
similar_name,"Lafayette Escadrille Memorial","Lafayette Escadrille Memorial Cemetery",Q3333144,"Marnes-la-Coquette","France","Marnes-la-Coquette","France",4.5,39,b126a924-5024-40be-91e2-266f04ccda11,b86d4462-282f-47ec-beb6-023a80b460cb
location_only,"Laires Churchyard","Église catholique Saint-Martin à Laires et son Cimetière",Q2085403,"Laires","France","Laires","France",4.7,28,8d031e6b-bcc1-48fe-bd4a-8f4873a8443b,6c5159e6-bc34-41a9-bd5e-64384d9965bc
location_only,"Lake Hotel","Lake Yellowstone Hotel & Cabins",Q2069466,"Teton County","United States","Yellowstone National Park","United States",3.9,20,76bd3a48-a14a-4c05-915e-b4b7d8bd7ec1,a7479065-d151-446d-9944-2dced396e324
similar_name,"Lamel Hill (Anglo-Saxon tumulus)","Lamel Hill",Q6481692,"City of York","United Kingdom","York","United Kingdom",4.3,39,9bae2f8d-d54a-43b4-9e2e-80e7e5b66578,20a63c0b-dae3-47a8-b578-505b1a349074
location_only,"Landtag of North Rhine-Westphalia","State Parliament of North Rhine-Westphalia",Q1803999,"Düsseldorf","Germany","Düsseldorf","Germany",3.9,9,ae4b1968-753f-490e-b068-f24a2c832102,26c1b0ee-ac7c-4606-b00c-c0c9da3ba4e5
location_only,"Lapido Building","Edificio Lapido",Q1133967,"Montevideo","Uruguay","Montevideo","Uruguay",,19,62fc0517-ebb5-4c95-a433-0b6f0b9b3278,6d3a7037-9bb7-4c3a-b065-30b336f8e9eb
location_only,"Lateran Palace","Laterano Caffè",Q848394,"","","Rome","Italy",4.5,82,a8b1eeef-cce5-435b-ac81-f176c773cbd0,569d3e48-ac19-4d78-af4f-32920340e233
similar_name,"Lausanne railway station","Lausanne",Q669678,"Lausanne","Switzerland","Lausanne","Switzerland",4,34,894e744e-22ab-478c-bdb8-d41c47a5160a,1938c092-8e28-4aa0-9f82-42f3c09117fc
location_only,"Laventie Communal Cemetery","Laventie cemetery",Q2045656,"Laventie","France","Laventie","France",1,49,6d516719-b988-41a7-bd78-36f4d4a3fbef,3fd06b0d-552a-4d18-91e2-21704805acb0
location_only,"Lazarevskoe (Saint-Lazar) cemetery in Ryazan","Lazarevskiy Nekropol'",Q2972460,"Ryazan","Russia","Ryazan","Russia",4.3,66,735b89da-9fe4-4af8-b65b-c5ecd5d62249,678131d6-4b2d-489b-afc4-d293ba45f0e7
location_only,"Le Crotoy Communal Cemetery","Cimetière du Crotoy",Q2298276,"Le Crotoy","France","Le Crotoy","France",,30,810fb12f-5ff7-4eb8-9bbb-f735e7306507,8603d232-b96c-4d96-8eee-ade9900d990e
location_only,"Le Falstaff","Pl. de la Bourse",Q3516289,"City of Brussels","Belgium","Brussels","Belgium",,106,ca40affb-72ab-4dc7-8bba-f894be16efc2,c3d50ea8-5619-45c5-a9d4-253f60f46e64
location_only,"Le Nemausus","Nemausus 1",Q3337995,"Nîmes","France","Nîmes","France",3.9,59,7fc5ff9d-3595-4255-a136-8604ee0a2d04,fae46a53-c0db-4b05-b64f-d8e53b95b976
similar_name,"Le Volcan","Le Volcan, Scène nationale du Havre",Q3228210,"Le Havre","France","Le Havre","France",4.5,12,8c7a09b8-982a-4bb5-8b0d-49ab3f037742,2eaa5e99-4f04-4308-93fc-02aebee654c9
location_only,"Ledringhem churchyard","Église Saint-Omer de Ledringhem",Q2134190,"Ledringhem","France","Ledringhem","France",4.6,44,81ea1194-ba84-474e-8630-b82eea6fd6f6,6be3eac5-ae96-4278-aa04-97f433a6036b
location_only,"Lenin's Mausoleum","Мавзолей В.И. Ленина на Красной площади",Q191414,"","","Moscow","Russia",4.4,21,7b8181dc-1aaa-4e6c-9eb5-135fa986f437,ccc90e29-ec1f-42a6-87f6-ffa569f8bb38
location_only,"Lensic Theater","Lensic Performing Arts Center",Q6523247,"Santa Fe","United States","Santa Fe","United States",4.8,9,5ebe266b-95ff-4020-9377-ef12a2fc9122,b50a226b-3f01-4e59-92b1-12354da43ebb
similar_name,"Leopoldstädter Tempel","Mahnmal mit vier weißen Säulen am Gelände des zerstörten Leopoldstädter Tempel",Q695454,"Leopoldstadt","Austria","Vienna","Austria",4.9,8,77c6be57-d677-462a-89fd-6c29dc41ebe6,129f76ef-a606-4510-9863-c3707a4d09e5
location_only,"Leubingen tumulus","Leubinger Fürstengrab",Q1483247,"Sömmerda","Germany","Sömmerda","Germany",4.5,26,64942044-19b9-43c8-9bdf-957a6d3120cf,167c793c-7514-48dd-8f77-b95356730d32
location_only,"Levallois-Perret Cemetery","Cimetière Levallois-Perret",Q2972531,"Levallois-Perret","France","Levallois-Perret","France",4,116,a8f062e5-84d5-49ad-ba23-1db2d802e79d,5267dfe9-d3da-41ca-9e43-d32eb8e8a02b
location_only,"Library building","Jyväskylä University Library",Q28529650,"Jyväskylä","Finland","Jyväskylä","Finland",4.6,10,a40d5bfb-2db0-44bd-bbc9-0870f620c249,376dee57-9027-48c3-8fc9-ccb497ea4c53
location_only,"Lichtenstein Castle","Schloss Lichtenstein",Q155693,"","","Lichtenstein","Germany",4.6,49,81e6f163-774a-4ce0-a933-ae50ea39086e,f00b3548-6669-473e-bbc9-21cf97c6bc8e
location_only,"Lifshyts synagogue, Vinnytsia","Lifshitz Synagogue",Q9349134,"Vinnytsia","Ukraine","Vinnytsia","Ukraine",4.2,2,7c2dc51d-f8ba-43c8-8627-e455569210cb,1c1b2b23-9b55-48a4-9c61-1cd12194b1eb
location_only,"Lillers Communal Cemetery","Ancien cimetière de Lillers",Q3240895,"Lillers","France","Lillers","France",5,9,7ab603a7-2198-4931-9d02-54e3a9d4fb53,01179674-a65f-4044-9309-4bb02397dd79
exact_name,"Lincoln Financial Field","Lincoln Financial Field",Q1052370,"","","Philadelphia","United States",4.6,61,70d1cf75-af4d-41f0-99f3-6896fede6f74,b3bd4aea-c9bc-4f8b-be3f-b2cbc51aad87
location_only,"Lisht","Al List",Q287779,"Markaz al ‘Ayyāţ","Egypt","Giza","Egypt",,79,7d3b7d2e-9319-417d-8e27-8f9d578857e6,9ded0c8f-aef6-4156-a1db-7da36a997b85
location_only,"Litomyšl Chateau","Litomyšl Castle",Q2164885,"Záhradí","Czech Republic","Litomysl","Czech Republic",4.7,33,9127ed76-5fce-4703-9691-b7d8dd52deaf,fa3e4669-e801-415f-8a77-08a1067b8d57
location_only,"Lloret de Mar Cemetery","Modernist Cemetery",Q1457368,"Lloret de Mar","Spain","Lloret de Mar","Spain",4.6,12,add56f59-68f9-4f45-adfa-1c96ae56711f,3dccb903-6097-4557-af4f-81810124e3c2
exact_name,"Lodha World One","Lodha World One",Q507939,"Mumbai","India","Mumbai","India",4.4,39,a463b589-3606-41bb-b83c-ead5e3afa492,7a1298d8-a0bd-452a-a298-3522f2e38ab1
location_only,"London King's Cross railway station","King’s Cross",Q219867,"","","London","United Kingdom",4.4,76,7bbe8fd7-4de4-44ce-a567-0a82ce56315d,bcce28f9-692c-4cd3-86ca-3fe1e9a738b5
location_only,"Los Angeles Central Library","US Bank Tower",Q27676389,"Los Angeles County","United States","Los Angeles","United States",4.6,127,d4d2217a-0a47-44c6-8300-e34e9a3dcacb,7242a627-65a0-474e-950a-a147aa1a6146
location_only,"Louvre Museum","Louis XIV sous les traits de Marcus Curtius (copie)",Q19675,"Saint-Germain-l'Auxerrois","France","Paris","France",4.6,94,3e1fa7b0-94c0-47c6-ad0a-12c6bcdcf36f,c5fc70ab-577d-4d5d-a565-40a025dae84d
location_only,"Louvre Palace","Louis XIV sous les traits de Marcus Curtius (copie)",Q1075988,"Paris","France","Paris","France",4.6,100,60caee06-d347-4521-a423-6763ebcecec0,c5fc70ab-577d-4d5d-a565-40a025dae84d
similar_name,"Löwenhaus","Innsbruck Löwenhaus/ORF (Rennweg)",Q116619717,"Innsbruck","Austria","Innsbruck","Austria",4,52,a711a23c-722c-489c-b13f-4243febe209f,ab20439f-fc31-4968-8de5-4c56ccda5fac
location_only,"Loyola Law School [Loyola Marymount University]","Loyola Law School, Los Angeles",Q118637632,"Los Angeles","United States","Los Angeles","United States",4.3,80,70b08b61-7340-4a89-9ac8-e9b71e23e4cc,8168a6b3-7b51-4834-8560-8efec6c43441
similar_name,"Lumber","Lumbers Hög",Q10570673,"Vara Municipality","Sweden","Kvänum","Sweden",,2,7e5c6cbf-d7c6-43f4-834f-0e90b522f55e,2ed1991b-5c4f-42fb-8c3c-5da9ff87f0b1
exact_name,"Lusail Stadium","Lusail Stadium",Q1186333,"","","Lusail","Qatar",4.7,43,946fcb2c-bcf5-4890-9a5b-e85bc86248c5,e00d7550-1a3c-405f-92de-7a5778ef63fb
location_only,"Madonna delle Lacrime Sanctuary","Basilica Santuario Madonna delle Lacrime",Q2223786,"Syracuse","Italy","Syracuse","Italy",4.5,29,6018bd94-ba91-4723-a57c-5f54beb26183,5d40a733-6116-4fbf-8f71-c6573d577152
similar_name,"main building of the University of Tartu","University of Tartu",Q11896548,"Tartu City","Estonia","Tartu","Estonia",4.7,15,6c18c559-4b14-4029-83f9-75e000246be9,567487d0-3182-4e61-9660-33894500e19f
exact_name,"Main Library","Main Library",Q18153985,"Urbana","United States","Champaign","United States",4.8,56,a9dbf213-8c3a-466c-bfe4-a5ac2576b19c,234d704a-7e5a-49a1-a300-4a632933dd39
location_only,"Maison de l'ordre des avocats","Maison des Avocats",Q50532135,"Paris","France","Paris","France",4.5,58,8b67f26c-545a-4c68-b05e-4ed9f8f50a95,25e3ba35-e3dd-45a4-ad7e-07d0d91ec973
similar_name,"Maison Hermès","Maison Hermès Le Forum",Q12286421,"Tokyo","Japan","Chuo City","Japan",4.5,13,9b71b655-935a-497e-83bd-7674520c3763,205e1f22-3d71-4c4d-ba04-ae098e56895d
location_only,"Máj Národní","Máj - House of Fun",Q2008713,"Prague 1","Czech Republic","New Town","Czech Republic",4.3,24,6a4c9cde-01de-4bbb-bc36-62ca3e443b07,c9e0f2ba-4fe7-45dc-a92c-a3eb271f2cee
location_only,"major cemetery of Milan","Cimitero Maggiore",Q3676872,"Milan","Italy","Milan","Italy",3.9,7,c4cb0434-6ebd-45a8-aad0-05ee24c8ad26,638b4a7a-8ff8-48de-9e46-7222135daa3a
similar_name,"Manhattan House","Manhattan House by Gordon Bunshaft, architect SOM",Q18619402,"New York","United States","New York","United States",4.3,34,d00c2dd1-598c-41e0-baac-7a78776da025,55aab574-311d-4d97-8725-0c345b650da4
location_only,"mansion of Margarita Chernova","Osobnyak Margarity Chernovoy",Q16645450,"Rostov-on-Don","Russia","Rostov-on-Don","Russia",4.6,7,881538ed-b069-4d43-af53-ff7421002a2f,40b5aac8-f919-44cc-9a2e-cf46b612c497
similar_name,"Many Glacier Campground Camptender's Cabin","Many Glacier Campground",Q6753338,"Glacier County","United States","Browning","United States",4.7,43,b1f9a357-e207-4872-a3e4-a8495b69e833,3be71df7-b1f6-4c5d-b532-b50805ac449c
exact_name,"Marchovelette Cemetery and Memorial","Marchovelette Cemetery and Memorial",Q2972652,"Namur","Belgium","Namur","Belgium",,43,a4a39151-07d6-4d40-8493-728745177282,6caf09c2-17f6-49fc-a4ec-0377da442166
location_only,"Mare de Deu de Gràcia","Convent de Santa Maria de Gràcia",Q18007597,"L'Escala","Spain","L'Escala","Spain",4.8,45,89ee49b0-1d12-47d2-892b-19229c55607a,b4e5d6f1-898e-4ff6-8ce4-262f89f0b3fd
location_only,"Marnix Ⅰ","ING Marnix",Q109947786,"City of Brussels","Belgium","Brussels","Belgium",2.2,21,8f9cc7fc-68ed-422f-bfa2-54226d7420b0,b565a57f-e8a4-4bf8-8b23-37fe22d68d94
location_only,"Marqués de Riscal Hotel","Hotel Marqués de Riscal, a Luxury Collection Hotel, Elciego",Q1630957,"Elciego","Spain","Elciego","Spain",4.5,45,7270ad65-aa90-4841-9e65-a7008979789c,21fd2329-bd26-4cd6-8ff9-d6dcb684cf3a
location_only,"Martinskirche","Church of St. Martin",Q1905704,"Linz","Austria","Linz","Austria",4.5,53,73cd0fd9-9b6c-4459-b7a2-b255a1909dbe,161050bd-809c-4419-a486-651bb563781d
location_only,"Mas de l'antic Jardí Botànic","Pou del Jardí Botànic Històric",Q96099652,"Montjuïc","Spain","Barcelona","Spain",4.6,36,abfee17b-cfb0-409b-97fc-fbae5dd5376b,7ae22295-a466-46ef-9f3c-76382b9cadae
location_only,"Matsumoto Performing Arts Centre","まつもと市民芸術館",Q11278411,"Nagano","Japan","Matsumoto","Japan",4.2,109,9564bc8c-0525-4308-a62d-6a18397dd20a,5ceb0b5d-7f91-4c83-9e13-59db8a1e09f7
location_only,"Matthias Church","The Church of Our Lady of Buda Castle",Q493133,"Budapest District I","Hungary","Budapest","Hungary",4.8,1,957a472f-a9c9-48c7-82ff-55969fd99fbb,94278085-53c6-413b-8eaa-14834acc023c
location_only,"Maximilianstraße 2, Loggia","77 Diamonds Munich",Q2047197,"Munich","Germany","Munich","Germany",4.7,19,9d70ed3e-2367-4d7a-b58d-2ec752ecc121,f36e36d2-e704-427e-aecf-60a743402491
location_only,"Mayagüez Municipal Cemetery","Cementerio Viejo de Mayagüez",Q5058664,"Mayagüez","United States","Mayagüez","Puerto Rico",3.3,64,9fe623a7-5675-46ba-af07-b909d3ccf444,7944f4b6-4f22-4140-bc14-2ce96c2f4740
exact_name,"Mayfield Cemetery","Mayfield Cemetery",Q24964734,"Cleveland Heights","United States","Cleveland Heights","United States",4.8,43,978875b4-4e76-4682-84eb-8f82501af61e,eb88e60d-0652-4c1a-b2c0-c798a782ac27
location_only,"McFarlin Memorial Auditorium","McFarlin Auditorium",Q6801161,"Dallas County","United States","Dallas","United States",4.5,9,8ea39cde-b060-4af7-a502-e11e7a571e99,53081560-c736-4ff8-869f-b23127ae25e3
location_only,"Meier building","Museu d’Art Contemporani de Barcelona",Q115154947,"El Raval","Spain","Barcelona","Spain",4.3,15,6e39b093-97dd-4c38-8e17-f86e0737cd8e,dd910985-1f9c-4f91-b6f8-ba5b62b467bf
location_only,"Melnikov House","State Museum of Konstantin and Viktor Melnikov",Q4165336,"Krivoarbatsky Lane","Russia","Moscow","Russia",4.7,2,afe091d5-ca80-46fe-bb2c-f8eb0ff198f2,1be69f37-898a-4fcf-95b2-897a70fa59e8
exact_name,"Melrose Abbey","Melrose Abbey",Q1919732,"Scottish Borders","United Kingdom","Melrose","United Kingdom",4.5,67,7c8d5fe9-15ae-470b-989e-71a5ff1003e9,cd6d822b-c65a-4772-8676-5c8abc5416e8
location_only,"Memorial Necropole Ecumenica","Cemitério Memorial Necrópole Ecumênica",Q1615173,"Santos","Brazil","Santos","Brazil",4.4,25,a732d408-1528-431e-bea0-b4f1ff25cada,4936c781-0849-414a-bba0-fb53ba312feb
location_only,"Mennonite cemetery in Hamburg-Altona","Mennonitenfriedhof",Q1664659,"Altona","Germany","Hamburg","Germany",4.8,27,930a4cd5-055c-4ca2-a7a9-05f542a7f54f,537c36e7-91d9-4a53-aaa6-3b7109a3ef36
location_only,"Mercure Yokosuka","Yokosuka Arts Theatre",Q11344051,"Tokyo","Japan","Yokosuka","Japan",4.1,33,f3568e67-b4c2-430c-bd23-e2b8d642ef1d,dbf3d86e-c53d-454b-853b-03d4413bc48f
location_only,"Meret Oppenheim Hochhaus","MOH Meret Oppenheim High-rise",Q31838381,"Basel-Gundeldingen","Switzerland","Basel","Switzerland",4.1,45,80953333-4773-495b-831b-00c672ac8381,397c8e37-c531-48e4-801a-3e98ff45e23f
similar_name,"Merville Communal Cemetery","Merville communal cemetery extension",Q2150819,"Merville","France","Merville","France",5,135,8484b7f8-e7f5-435b-9c7d-a5db35e00649,c3601986-3fea-409d-8c19-a377c2594a27
exact_name,"Metallurgical Cemetery","Metallurgical Cemetery",Q913155,"Gliwice","Poland","Gliwice","Poland",4.8,127,b06e0e2e-266d-4de5-a777-b279937a7a01,6a42dbcf-752f-456c-9ee2-51a73487b49a
location_only,"MetLife Building","Whispering Gallery in Grand Central Terminal",Q464482,"New York","United States","New York","United States",4.8,117,eb45aade-2f32-47dd-a42a-d3b618d6e877,75aad676-a346-417e-abf5-a8a1f7c0ebb3
location_only,"Metropolitan Cathedral of Athens","Holy Metropolitan Church of the Annunciation to the Virgin Mary",Q981372,"Athens Municipality","Greece","Athens","Greece",4.7,20,6d79dc27-852c-4481-9342-7179fae7fc2d,655d3f5a-c942-4d96-a9c3-61224eb6f4c2
location_only,"Metropolitan Life North Building","Holocaust Memorial",Q1925855,"New York","United States","New York","United States",4.8,61,0331feec-2db0-46de-b7fe-e3c42f231919,abf977d6-263a-4151-814d-82a8fee5ec07
similar_name,"Mikimoto Ginza 2","MIKIMOTO Ginza 2-chome Store",Q125398479,"Tokyo","Japan","Chuo City","Japan",4.2,8,600313e6-bd2d-4998-870c-a2a355b4cc3c,b1a4304a-c1d0-494e-96f3-b1f7320122fe
location_only,"Milan Cathedral","Square del Duomo",Q18068,"Milan","Italy","Milan","Italy",4.8,101,188d29d1-c076-48a6-b94e-dd1c2d26d429,a5475c19-12e4-446f-9968-fd05b1064595
location_only,"military shrine of Reschenpass","Reschenpass military cemetery",Q3944613,"Mals","Italy","Mals","Italy",4.5,3,884c5afd-3f6e-4647-a3de-633c143e1b1a,4cad01d6-20c0-4a2f-9c7b-a6ad69ae93d4
location_only,"Millennium UN Plaza","Millennium Hilton New York One UN Plaza",Q6858964,"New York","United States","New York","United States",4,3,a841ac20-2263-4f49-9d52-b0675c0abe77,a93a475c-ece5-491a-9465-f59426b8ee08
location_only,"Minerva Pavilion","Apollolaan 166",Q66686079,"Amsterdam","Netherlands","Amsterdam","Netherlands",,48,62a72d84-5ee3-4bd1-add2-476e5c2c3b06,a561dd5b-806e-47b0-a870-386a07a684b8
similar_name,"Minnesota Building","The Historic Minnesota Building",Q6868177,"Saint Paul","United States","St Paul","United States",3.7,9,acee578a-9363-4fac-ae72-a468d480b5af,f7997b4e-c3e7-4264-980c-663197f4f14c
location_only,"Minsk Cathedral Mosque","Мячэць Мусульманскага рэлігійнага аб’яднання ў Рэспубліцы Беларусь",Q83944615,"Minsk","Belarus","Minsk","Belarus",4.7,13,9a2cff86-f67a-42d0-ae98-1a200aa252c7,df239d4b-c6fc-44ce-9010-710ca389cd75
location_only,"Mira-Nila House","Bahay Mira-Nila",Q63958800,"Bagong Lipunan ng Crame","Philippines","Manila","Philippines",,41,814716ab-2b1f-4300-9a6b-c14bf1f506df,651f1820-9481-47dd-82c3-a52d9370e48d
location_only,"Mode Gakuen Cocoon Tower","Book 1st Shinjuku",Q1030463,"Tokyo","Japan","Tokyo","Japan",4.2,0,c0b995aa-07b8-4ed2-926b-c066bdeba92c,be47edea-5bb4-41b4-aaf9-986652e0e2ca
location_only,"Montjuïc Cemetery","Cementiri de Montjuïc",Q126453,"Barcelona","Spain","Barcelona","Spain",4.5,47,47662775-e356-40b2-8a62-b50d66b57b29,cb0d9158-ee88-4087-9572-862341c085d7
location_only,"Montparnasse Tower","Paris Montparnasse – Top of the city",Q323767,"Quartier Necker","France","Paris","France",4.5,3,552f9a93-aa0a-4a74-98db-151bf4c27afe,04f9ac89-b300-4778-a24a-4ad7ebf383e2
location_only,"Montreal Biosphère","The Biosphere, Environment Museum",Q864789,"Montreal","Canada","Montreal","Canada",4.3,24,93ac6eab-b8c6-441a-b216-c147c4ace6fb,5464fb22-b862-4ec2-93e7-bddab702924d
location_only,"monumental cemetery of Brescia","Cimitero Monumentale Vantiniano",Q3676930,"Brescia","Italy","Brescia","Italy",4.7,9,8bf844b7-9680-440f-aa44-9d5d8ea0cc4e,cf504c36-c54e-4b6a-b65e-98a629d6b157
location_only,"monumental cemetery of Busto Arsizio","Main cemetery of Busto Arsizio",Q3676889,"Busto Arsizio","Italy","Busto Arsizio","Italy",4.4,53,8dc99e48-7644-4890-afd8-066eede2c1c0,48c78bf2-70e1-4481-ab53-b2aca8f00997
location_only,"Monumental cemetery of Trento","Cimitero Monumentale di Trento",Q3676896,"Trento","Italy","Trento","Italy",4.5,49,ab900614-bcbf-44a9-bdc9-a82e787edf19,6f3e5c69-c095-4ce7-9165-ac238798590c
similar_name,"Morden tube station","Morden",Q1947443,"London Borough of Merton","United Kingdom","Morden","United Kingdom",3.8,33,a601ff7c-5b06-4c2e-9614-76a0b5931135,9646cd7c-2b1a-473f-aa10-05a7299376dd
location_only,"Morton H. Meyerson Symphony Center","Dallas Symphony Orchestra at Meyerson Symphony Center",Q670323,"Dallas","United States","Dallas","United States",4.8,11,90112d73-25f2-4efe-b24b-a096c21dea73,b253e3bc-88a7-41cf-8b88-3e1a8f7dfada
exact_name,"Mount Auburn Cemetery","Mount Auburn Cemetery",Q8509201,"Baltimore","United States","Baltimore","United States",2.4,74,604f04bc-908c-4c36-872a-587b6a417966,ec9387e3-31a9-499e-bc6b-ce48cb06d304
exact_name,"Mount Baker Theatre","Mount Baker Theatre",Q6919594,"Bellingham","United States","Bellingham","United States",4.7,106,835b9b4e-43d1-4c87-b3d9-cf2db4ebddb7,43410222-d563-4889-ace5-8150ece4e88c
exact_name,"Mount Hope Cemetery","Mount Hope Cemetery",Q4460506,"Rochester","United States","Rochester","United States",4.6,89,6d012727-a419-48b5-bac1-957e30da39fa,5446ac76-da0c-40c7-9a9c-3497b6e08ca2
location_only,"Muir Woods National Monument Administration-Concession Building","Muir Woods Visitor Center",Q99522743,"Marin County","United States","Mill Valley","United States",4.7,71,8925b9aa-a6db-42e8-9817-58fabfa1b747,21233541-dfc5-42c1-847a-467d68166245
location_only,"Münster Central Cemetery","Zentralfriedhof Münster",Q190488,"Münster","Germany","Münster","Germany",4.5,74,a74059e1-4128-4edd-b431-32d99875c382,f742d4ce-5160-47b8-b46f-07c2888d2c64
