wikidata_id,wikidata_name,wikidata_qid,wikidata_city,wikidata_country,apify_id,apify_name,apify_rating,apify_city,apify_country,apify_gpid,distance_meters
bebf2249-37e6-4220-9872-1ed5c25c6450,"Ando Conference Pavilion",Q54989344,"Weil am Rhein","Germany",4f6ba849-7d27-42c6-82dc-7a701ab1b70b,"Vitra Conference Pavilion",4.6,"Weil am Rhein","Germany",ChIJFeHaPhe6kUcR9QP21KDps2k,11
97365fb1-22ba-480d-8a0b-e9c956404b7c,"Andrew Melville Hall",Q4758008,"Fife","United Kingdom",ef143205-a159-4b8d-be13-65dd1d68024c,"Andrew Melville Hall",,"Saint Andrews","United Kingdom",ChIJ9_F5v3lXhkgRvNVG83rUGOI,64
809ae84a-c48b-4f7c-be9d-734bb790db84,"Andrew Melville Hall, University of St Andrews, North Haugh",Q17570697,"Fife","United Kingdom",ef143205-a159-4b8d-be13-65dd1d68024c,"Andrew Melville Hall",,"Saint Andrews","United Kingdom",ChIJ9_F5v3lXhkgRvNVG83rUGOI,58
1eda9495-8ccb-45e4-a672-cbc33c824292,"Andrieskerk, Amsterdam",Q20982460,"Amsterdam","Netherlands",51711c52-b747-48da-88a3-4f2c42d287d2,"Andrieskerk",4.6,"Amsterdam","Netherlands",ChIJi3AGNgkKxkcRn3GTsshENiQ,4
533082ca-7570-494d-8904-bd33221e720d,"Anichkov Palace",Q187333,"Tsentralny District","Russia",f8598255-68e3-4644-9000-3f67f2705f47,"Аничков лицей",4.7,"St Petersburg","Russia",ChIJNz6f7acxlkYRwO-END_-pD4,103
6f6aab82-2734-42d0-9e3b-2de9e01d9cce,"Annappes Churchyard",Q2729226,"Annappes","France",e49144fc-4b87-4de8-8135-6eaf916b7dc6,"Cimetière d'Annappes",4.1,"Villeneuve-d'Ascq","France",ChIJGelOQsbXwkcRMsFw7unaEyA,29
923e400c-3576-421b-9f3d-fc5bec41453b,"Annœullin cemetery",Q2211805,"Annœullin","France",b53a40b2-6ca6-4842-a467-4d2491186963,"Cimetiere d'Annœullin",,"Annœullin","France",ChIJsyXKnfgs3UcRLyXJpyxix5A,25
a53c1d12-e897-4397-826f-3e775c53d0d4,"Anor Communal Cemetery",Q1944186,"Anor","France",82229e8e-c35a-4dd5-a0fb-017575aaa302,"commonwealth war graves ww1",,"Anor","France",ChIJPwY7b7gLwkcRSzabH4QxW94,73
c7e8588b-831b-45c4-ac3e-32dfb2c10584,"Anshei Sphard Beth El Emeth Congregation",Q4770669,"Tennessee","United States",076edf73-4b9e-44e6-9cc3-0e88b3ef37d5,"Anshei Sphard - Beth El Emeth Congregation",5,"Memphis","United States",ChIJTZcy4maDf4gRMsCN31INgM8,23
7e8a8467-8caf-412c-bde7-547460eda1da,"Antakalnis Cemetery",Q1457300,"Vilnius City Municipality","Lithuania",86088770-ee52-466a-a680-dd2cd4f91df1,"Antakalnis Cemetery",5,"Vilnius","Lithuania",ChIJGaMFFwCX3UYRKXKUHFy8HPM,121
bf9aecf2-6d1d-48c8-97dc-28563fa06b0b,"Antic escorxador municipal",Q17587035,"Sant Feliu de Llobregat","Spain",fc51c6d6-32cf-4dd7-8ecb-f3dec0959f2e,"Antic escorxador municipal (Sant Feliu de Llobregat)",4,"Sant Feliu de Llobregat","Spain",ChIJOf9g6LObpBIRS44G9XKM5cc,5
96c5e8aa-22a0-4588-875b-595828193c0e,"Antwerp-Central railway station",Q800398,"Antwerp","Belgium",f1bcf985-ae78-44bd-bf9e-06fce2a295ff,"Antwerpen-Centraal station",4.6,"Antwerp","Belgium",ChIJaUxA5wP3w0cRpor24bsHCyc,103
f76e2264-9b24-49c0-ac05-de268ff169a6,"Anvin Churchyard",Q4461430,"Anvin","France",2d539f75-d600-4057-b329-8c7e28860110,"Église catholique Saint-Léger d'Anvin et son Cimetière",5,"Anvin","France",ChIJAytl9g4J3UcRXu4OdX5ir5U,29
74d6f802-e653-4ebe-a7f9-104b357c7ee8,"Anzeiger-Hochhaus",Q614321,"Mitte","Germany",227c1f59-8ae4-4a7f-b32e-b7f28234d42e,"Anzeiger-Hochhaus",4.6,"Hanover","Germany",ChIJkRpjs6R0sEcRtsuq3aCF0dE,40
d8f3af00-c96e-40fb-b42d-5355f47d2cd6,"AON Hanoi Landmark Tower",Q609140,"Mễ Trì","Vietnam",cb3436eb-0b99-4025-8e84-cebbd45c013d,"Keangnam Landmark Tower 72",4.4,"Hanoi","Vietnam",ChIJ28TAQ6tUNDERBhGZ1uv_bts,106
6877b375-d857-41f4-bf06-4495d7be8cbd,"Apartment house of Chirikov (Rostov-on-Don)",Q16646137,"Budenovsky avenue in Rostov-on-Don","Russia",127dd88d-85c4-4c83-b116-8e87d820b4ba,"Apartment house Chirikov",4.8,"Rostov-on-Don","Russia",ChIJ9TR6lg-540ARKK7eoihsI7A,10
e89fc14a-3597-49c9-abe2-3984ce348f17,"Apple Piazza Liberty",Q56328172,"Milan","Italy",2848197e-c3fc-47f9-9002-978efea552b2,"Apple Store Piazza Liberty",4.4,"Milan","Italy",ChIJH4HZx7rHhkcRJjTHqs4UANI,10
62fcdfe3-ff8b-4f6a-9455-e5082cd8ab49,"Aqua",Q622895,"Cook County","United States",f521e925-d8c0-4448-9727-c2014f798358,"Aqua at Lakeshore East Apartments",4.7,"Chicago","United States",ChIJkfe_Z6gsDogRQZfVM2K3A5s,9
6ec8430e-68c1-491c-85d2-4dc6eea7d567,"Archbasilica of St. John Lateran",Q84090,"Rome","Italy",b98410be-70f1-4cbe-8f8d-7987cc701561,"Lateranense Palace",4.7,"Rome","Italy",ChIJwabWjb9hLxMRQ-G6XQ-5GEk,88
6b2c3987-c0bb-4b3c-abd4-d1bffc5014db,"Archcathedral Basilica of St. Stanislaus Kostka, Łódź",Q1140861,"Katedralna","Poland",ad8008e9-3012-4e57-ad4f-243025a51299,"Bazylika Archikatedralna pw. św. Stanisława Kostki",4.7,"Łódź","Poland",ChIJtSZsQts0GkcRMLhAXQ-MuDA,13
a82953fe-686d-4145-810c-e05137c75aae,"Ardennes American Cemetery and Memorial",Q638977,"Neupré","Belgium",62306bf7-89b7-4547-8465-1406c1d8d983,"Ardennes American Cemetery",4.9,"Neupré","Belgium",ChIJuRhS5gVWwEcR8-vBpse7X44,7
2af3c215-8408-41b5-9527-c8a825944fc2,"Arena Amazônia",Q641527,"","",711df143-c013-4582-8c38-1dc8245d8261,"Arena da Amazônia",4.7,"Manaus","Brazil",ChIJ0bbXjf8PbJIROhhKR133I-Q,23
aeb49ed5-22fa-47a9-8fb8-20277f386516,"Arena AufSchalke",Q150961,"","",68680d51-2713-475e-8990-f0f6802f6088,"VELTINS-Arena",4.5,"Gelsenkirchen","Germany",ChIJCVD2HArmuEcRcr_9ZP9azt8,108
3244adc9-a2bf-4ada-be32-a63aca02180f,"Arena Civica",Q1088761,"Milan","Italy",cb2c9042-69ce-481e-bde2-ec1dbdf18c12,"Arena Civica Gianni Brera",4.5,"Milan","Italy",ChIJo1Dp_UjBhkcRM-rZAZiXSyg,18
3538fc88-ad61-4bf4-a5d8-f6588ecc3819,"Arena da Baixada",Q606803,"","",bd701b31-7fcf-4aea-95d2-9bed228cbfad,"Arena da Baixada",4.7,"Curitiba","Brazil",ChIJe0cWxXbk3JQRjBS8wHplA00,52
749fb81e-418d-4ad7-aa95-7e4f0378cd05,"Arena Lviv",Q215399,"","",ea2b65b6-2d9d-4642-831b-70a8211cb185,"Arena Lviv",4.6,"Lviv","Ukraine",ChIJ70jWWsTnOkcRW4-00vyCVfE,48
5cf379a8-c69e-45d5-96fb-11606c48038c,"Argoules Communal Cemetery",Q2549487,"Argoules","France",ed619c1f-cf7b-44ba-8ec3-03e27b1e5ac2,"commonwealth war grave ww2 (argoules)",,"Argoules","France",ChIJp25msCLB3UcRFzZAwC60t2c,42
ce1156c1-795b-466f-9dc9-cb054797fc92,"Arlington Town Hall",Q133154812,"Arlington","United States",655a5a0d-264f-41c5-aadc-941486d0327a,"Robbins Memorial Town Hall",3.8,"Arlington","United States",ChIJFY1WG1B244kRDg8g-X5QvqY,4
ba51300f-805b-4dda-ad9c-52e24c2fb1dd,"Armazéns Grandella",Q679969,"Santa Maria Maior","Portugal",05c6dd17-7200-48f4-93df-c2efba969383,"Antigos Armazéns Grandella",3.5,"Lisbon","Portugal",ChIJ_bsmdBQ1GQ0R_BQSY0s6r-A,55
1dc4a3d3-b557-4f57-9c54-3e0a1e13363e,"Armenian cemetery in Hyderabad, India",Q4793252,"Hyderabad","India",7d1ad25f-f85a-4d8c-b545-dee21932db95,"Armenian cemetery",4.5,"Hyderabad","India",ChIJdUxFFv6ZyzsRXLGiPdTIHsA,20
bc9ccb36-3425-43da-8aab-69c6b86a0a9b,"Armenian Cemetery in Julfa",Q2471315,"Julfa","Azerbaijan",c5cf3fd8-c036-4e30-904f-4d87f65a4d68,"Armenian cemetary in Old Jugha",5,"Babek","Azerbaijan",ChIJi_KIygSaFkARZybUpfjwHv8,38
3eebc575-08a7-49d5-bff9-6b0723bd03b9,"Armenian Church of the Holy Nazareth",Q3585462,"Ward No. 45, Kolkata Municipal Corporation","India",1a731f2b-f7da-4b80-a9a1-17019aae3df3,"Armenian Church of Holy Nazareth",4.2,"Kolkata","India",ChIJW9yDhrp3AjoR-z9bp2JIrnc,77
eb0d09e0-e326-4f8c-8b36-5d0df50d5f1f,"Arney's Mount Friends Meetinghouse and Burial Ground",Q4794742,"Springfield Township","United States",4e57f1c8-d72a-4af3-9604-fcfa503ee55b,"Arneys Mount",,"Springfield","United States",ChIJOQuxpa9GwYkRgDURwX1_FAE,101
bacf17f9-b02e-4763-aa2f-74582066af5f,"Arnold Burying Ground",Q4794987,"Rhode Island","United States",94cabeab-4d03-4f71-aaf4-505450a0ec9d,"Arnold Cemetery",4.5,"Newport","United States",ChIJmdHgF2iv5YkRFLjz_g2Sgg4,5
3a7c06c8-5cc4-4be6-8474-5085e981c56e,"Arras Communal Cemetery",Q2689827,"Arras","France",06bbb885-583d-4026-82bf-83b41928c94b,"Cimetière d'Arras",4.2,"Saint-Sauveur-lez-Arras","France",ChIJ83ORRmlI3UcRa2JmXmkMYPQ,34
90ee4b4b-be09-45a1-a32d-d5dcc11f8af1,"Arry Communal Cemetery",Q2216665,"Arry","France",1755d249-a635-4fa6-8ab5-4e1c06f1d37f,"commonwealth war grave ww1",,"Arry","France",ChIJSdPfou3p3UcRwYO13dLCxec,31
53c6e385-7e40-4aba-9c88-b1573a25fbba,"Arskoe cemetery",Q4070070,"Waxitof City District","Russia",12582900-83a2-4c15-b4d4-cca17e4a5653,"Арча зираты",4.3,"Kazan","Russia",ChIJ2WnN0nCtXkERyDAY-SLyZ7A,73
62860e64-8289-4faf-af1d-32d6bb6042fe,"Arthur Street Cemetery",Q4800382,"Dunedin City","New Zealand",232c6e8c-fcec-4b8d-be46-f043ea6aefc6,"Arthur Street Cemetery",,"Dunedin City","New Zealand",ChIJBc_tYwqsLqgRRqkcxF9dqLg,68
c45d51c4-7b4f-4b50-9e3d-eb5967467aeb,"Artificial Mountain of Buen Retiro",Q104248079,"Madrid","Spain",1b752170-5728-432c-9c07-91dfeec5de4b,"Montaña Artificial",4.1,"Madrid","Spain",ChIJp5RzVqIoQg0R3_HIJk2_iHc,17
f7fa9684-5b1e-4cf0-900e-daa63b0ed843,"Ashmolean Museum",Q636400,"","",a90478ff-c838-4bcf-8a49-f6d033f6a37f,"Ashmolean Museum",4.7,"Oxford","United Kingdom",ChIJt6tfLaTGdkgRQ1cgXjeijOg,56
415d2b02-0851-4baa-9fb8-7ab065729789,"Asilo de Convalecientes, Madrid",Q5708305,"Almagro","Spain",5dbabc0a-d811-4409-ab4c-f33c1009ec3a,"Hijas De La Caridad",4.6,"Madrid","Spain",ChIJcdaA5PMoQg0RDk_AceaVpuQ,22
264e8047-0ffc-4276-9897-87790a376756,"Aşiyan Asri Cemetery",Q4833524,"Beşiktaş","Turkey",da806b06-eaea-4e8d-b879-8b8659ffbe6b,"Aşiyan Cemetery",4.6,"Sarıyer","Turkey",ChIJWQMFRfjJyhQRQHMAk8IwXuQ,49
930f7703-1809-4389-8a02-e754a386f384,"Askold's Grave",Q2994456,"Kyiv","Ukraine",d83f7f49-2a6d-4642-949f-afba6baa325a,"St. Nicholas Church at Askold's grave",4.7,"Kyiv","Ukraine",ChIJb0LHXaXP1EARD15s7CCqqog,15
0b077c85-4dd0-4f3a-b4c8-c52a7510aa59,"AT&T Stadium",Q838284,"","",342b61ba-697b-41d9-82b7-0f018d666201,"AT&T Stadium",4.7,"Arlington","United States",ChIJJ0eIyIZ9ToYR-J1qjOhgHm0,69
e0f1e292-48e9-4438-b813-948b7d2882b3,"Ata-Beyit",Q20622014,"Süymönkul Çokmorov","Kyrgyzstan",5291e1a3-b0fc-4f30-839d-2775ac46e428,"Ata Beyit Memorial",4.7,"Tash-Dobo","Kyrgyzstan",ChIJtemn059KmTgR57iTPlL8DgY,26
526c7afb-6745-4ca1-a896-ead4b36796dc,"Athenaeum",Q4813390,"Tennessee","United States",0ec8e5a8-611d-4685-b232-e8fc9bb62b62,"Athenaeum St",,"Columbia","United States",ChIJVy5STCByY4gRPYF7t25q8JM,70
c9aa7392-b752-424b-92ab-cf48c0a16e57,"Atlantis House",Q1589900,"Mitte","Germany",ccb7da4c-64f8-47f2-8477-7dc1e1360a8a,"Atlantis House",3.7,"Bremen","Germany",ChIJe5p6CukpsUcRH4ILY1Laqcw,38
f7560fdc-3095-44b1-b01a-aa241c56bae0,"Atocha-Cercanías",Q2842655,"Madrid","Spain",cf7e41fc-bca6-49b6-8572-1fc5cee2e72f,"Madrid-Puerta de Atocha-Almudena Grandes",4,"Madrid","Spain",ChIJF9jNRSQmQg0RWwNljcL5Rzk,117
358f21cb-319b-43b7-b352-1a9357540dda,"Au-Friedhof",Q758357,"Bad Säckingen","Germany",09da446e-04b1-41e1-9623-54f51a0841c0,"Aufriedhof Bad Säckingen",4.9,"Bad Säckingen","Germany",ChIJs7rbBD1JkEcREJfddG2ltdU,3
bea51282-6a1b-42bc-8af5-9ff074fdea79,"Aubers Ridge British Cemetery",Q658901,"Aubers","France",38392f9c-4e81-4186-85c4-f18bf02f6665,"Aubers Ridge British Cemetery",5,"Aubers","France",ChIJu9sNwu4o3UcR2c8cXo5JRE0,46
3610a10c-4a6d-4c07-b914-c9a5f25e9010,"Aubigny-au-Bac Communal Cemetery",Q2219207,"Aubigny-au-Bac","France",05bbbf5b-b9cb-410f-833b-4460b1ab8c1b,"Aubigny-au-Bac Communal Cemetery",,"Aubigny-au-Bac","France",ChIJZ42rSyu4wkcRqKzMvEAScEs,34
754b3f82-0da0-497e-aa41-64531220796d,"Auditorio de Tenerife",Q28964,"Santa Cruz de Tenerife","Spain",372287c7-36b9-40ef-81bc-ce6f35c9e80a,"Auditorio de Tenerife Adán Martín",4.5,"Santa Cruz de Tenerife","Spain",ChIJDRUkHZ7MQQwRcdFraGFLNRE,9
2670e037-d813-4d53-bc1e-1b4d36cb7c7e,"Auditorium del Parco",Q3629510,"L'Aquila","Italy",b76ffba3-2bb5-4313-8ecf-149fab512f30,"Auditorium del Parco - Renzo Piano",4.5,"L'Aquila","Italy",ChIJcTjtqcnTLxMRJW7XTazET4w,9
90a580ec-cd88-4b1e-9941-eb9b0d77209f,"Auditorium Niccolò Paganini",Q3629506,"Parma","Italy",2f4df023-4052-4c46-b43b-17c8217f0891,"Auditorium Niccolò Paganini",4.6,"Parma","Italy",ChIJB03PIcVqgEcRu77gufvtMR4,48
fedbf189-7199-44d8-9093-c5187ab925df,"Audrey Jones Beck Building",Q107317766,"Texas","United States",00199ba2-164f-400f-8f44-17d53e98a8df,"Audrey Jones Beck Building at the Museum of Fine Arts, Houston",4.8,"Houston","United States",ChIJH8RchIq_QIYRXUmjMJGSZyI,33
ceaa91f8-bdf7-4de2-aafb-183c12b6649d,"Auld Aisle Cemetery",Q4821737,"East Dunbartonshire","United Kingdom",a0879bad-cf2f-491f-9255-a98b292d9f89,"Auld Aisle Cemetery",4.5,"Glasgow","United Kingdom",ChIJWUDDP8RCiEgRyzCttftJjZ8,77
8012b8f0-31c5-4b15-ac12-58b02c09da6f,"Ausstellungsgebäude Sammlung Goetz",Q114496506,"","Germany",bb543b6b-0164-48a3-b459-f3337470c5c5,"Goetz Collection",4.6,"Munich","Germany",ChIJTwC0nwN1nkcRbV3O2tWO4Us,13
0d1debd4-e0b6-4965-b80f-a6f34aabebf9,"Austin City Hall",Q39070904,"Austin","United States",63afa807-7055-4b45-949c-13336fdd3010,"Austin City Hall",3.9,"Austin","United States",ChIJ-ZzJsgi1RIYR5BCTgDqni4M,34
06a3a680-0bab-4e74-8da1-9775e6a3584b,"Australian War Memorial",Q782783,"Canberra","Australia",4618c4d1-c590-41db-bf2c-aefb35e1851e,"Australian War Memorial",4.8,"Campbell","Australia",ChIJ7wRAy3ZNFmsR5izUOK6G70E,47
d926069b-95c0-4a2f-8cba-822eeab7578e,"Austrian Parliament Building",Q702121,"Innere Stadt","Austria",6cc63d66-7225-46be-b523-b1e21c1a4c70,"Austrian Parliament",4.6,"Vienna","Austria",ChIJWThkxJYHbUcR0DAnPsJ7GzU,56
992c03f7-e922-4fdf-9349-fcf8f971774a,"Austrian Postal Savings Bank",Q877570,"Innere Stadt","Austria",d9711227-a91a-4e76-ad07-a9c0b4edcfcf,"Österreichische Postsparkasse",4.6,"Vienna","Austria",ChIJNec-vwoHbUcR7fFCLtc83Vo,100
cee5223f-295d-4715-a3ab-ac17db33901b,"Auteuil Cemetery",Q2972508,"Paris","France",d50cce7f-b08b-4012-a47e-4425de836b49,"Auteuil Cemetery",4.6,"Paris","France",ChIJyfo4b7B65kcRnHXeb3OA4ko,56
7c97cb86-fac0-4d3d-a4e2-b69057588873,"Auto Posto Clube dos 500",Q122751246,"Guaratinguetá","Brazil",b19d3ada-66db-4777-9b06-aa7e33404386,"Eletroposto Posto GRAAL 500",4.1,"Guaratinguetá","Brazil",ChIJRSQZ0o3FzJQR5oiYbRFKeuM,138
c3892068-2969-4c90-abf3-b8d50a23b183,"Avelin cemetery",Q1879063,"Avelin","France",5b5e49c9-900a-42bb-a2ee-1071abdc5eca,"Cimetière d'Avelin",,"Avelin","France",ChIJJymHDebTwkcRbJHE3rLaNdo,36
a070151d-1de9-4faf-bd96-51a0a40c71ef,"Aviva Stadium",Q244402,"","",bacedf6a-5c2a-4ba7-8c48-12248e3ae82a,"Aviva Stadium",4.6,"Dublin 4","Ireland",ChIJ-YrraMIOZ0gRaCYDco6ZfuM,41
4dc2916f-3d3d-4594-aa7e-fb07dc366ded,"Awaji Yumebutai",Q2960179,"Kobe","Japan",39a944d0-fb92-407a-8e99-75f971301a61,"Awaji Yumebutai",4.1,"Awaji","Japan",ChIJw8zUBFKdAGARyKzXji-dXII,80
eb440c41-3fd6-487b-a45c-8402f6622d6f,"Azabudai Hills Mori JP Tower",Q109703244,"Tokyo","Japan",115523a7-1ebb-4f79-99ee-e2e44201660c,"Sky Lobby",3.8,"Tokyo","Japan",ChIJ0bV6TSiLGGARyYzP8x8btPs,33
a0b23fe0-92ef-47f2-ad89-cc60e64e3fcb,"Azerbaijan State Academic Opera and Ballet Theater",Q48623,"Baku","Azerbaijan",5e34d967-8fbc-415d-849f-d5378da0cfac,"Azərbaycan Dövlət Akademik Opera və Balet Teatrı",4.6,"Baku","Azerbaijan",ChIJi9ogEa99MEARoU69ZeVatck,13
468b6c4a-9bc7-4309-8d33-523fcaacd543,"B'nai Israel Synagogue and Montefiore Cemetery",Q4833617,"Grand Forks","United States",3b063cb1-3fda-4d90-b6c5-d348c42a529d,"B'nai Israel Synagogue",4.8,"Grand Forks","United States",ChIJ8VWnH8WGxlIRxOcjBNy8DnY,3
2c371870-c5a1-4a92-99a9-fb98e4062bc0,"Bab al-Saghir Cemetery",Q96372940,"Damascus","Syria",638be79f-e40b-4b0e-af54-2dd8fc947ac9,"Bab el Saghir Cemetery",4.7,"Damascus","Syria",ChIJZwg7rNXgGBURh7N0qoa-RwI,51
309cd56e-3c1d-4777-aeea-2ba7ccab9b32,"Back Creek Presbyterian Church and Cemetery",Q4839084,"North Carolina","United States",415242b1-3e10-45c1-a758-a9e98c272439,"Back Creek Presbyterian Church (PCA)",4.9,"Mt Ulla","United States",ChIJ-VPcHOX7U4gRfe_kckxrzGQ,17
fa365287-1962-4902-9a2a-282efffd6729,"Bäckerbichl",Q28732829,"Andechs","Germany",f5636283-d964-4ed9-9bf3-40350810005e,"Naturdenkmal Bäckerbichl",4.5,"Andechs","Germany",ChIJMYmEhZTNnUcRp5LFGcesRzc,43
566625d3-866e-499c-854d-796d2eb2adc0,"Bagsværd Church",Q800141,"Gladsaxe Municipality","Denmark",d3d7ba44-320c-4cbc-8fa3-d13e316c7336,"Bagsværd Church",4.4,"Bagsværd","Denmark",ChIJ6dT8OdBPUkYRpp_EIasCKxc,52
e117992d-a685-46f1-a775-4049591b85d1,"Bailly Cemetery",Q4848474,"Indiana","United States",5ceeb494-139d-49c5-a8f6-db43eeccaafb,"Indiana Dunes National Park Bailly Cemetery",4.8,"Porter","United States",ChIJf6V7PZC8EYgRNr_bj2SJseI,97
bd368afa-4458-4600-ae12-9fecade950d5,"Bains-douches Castagnary",Q108783845,"Paris","France",13fcc985-e6fc-48fb-8d4e-1bcd499ae00f,"Bains-Douches",4,"Paris","France",ChIJd2QgHABx5kcRlUgKH1nYqtU,8
83934a84-9270-4746-8a2e-ca6080cc2147,"Baitul Mukarram National Mosque",Q804009,"Dhaka","Bangladesh",6fc76b7b-b89f-4c1c-8226-a68249af5d33,"Baitul Mukarram National Mosque",4.7,"Dhaka","Bangladesh",ChIJK7_T1ve4VTcRat-OkxrPYVw,60
0bf96f34-ed8e-4a89-961d-a98bb61ba178,"Bajus Churchyard",Q4280809,"Bajus","France",8b299d14-b66c-46c3-9f85-b20140df41ba,"commonwealth war grave ww1 (bajus)",,"Bajus","France",ChIJt-LqNgAR3UcR2A8ClK9gLJk,5
1c065f5f-d08a-4289-95df-71f63e0b6f84,"Balham tube station",Q579345,"London Borough of Wandsworth","United Kingdom",553817cc-8a6c-4459-8764-d7b72de3ae79,"Balham",4.1,"London","United Kingdom",ChIJLXc3ZcUFdkgRFBBY0UTkQcw,8
ef6e7808-a728-4f9a-8d06-1e5a1bd835f9,"Banchory Ternan East Church",Q4854062,"Banchory","United Kingdom",58bd77e1-d14b-4da5-8360-bbf9d6624b9f,"Banchory Ternan East Church",4.3,"Banchory","United Kingdom",ChIJWdkAz5UkhEgR7_8__xI0wYg,76
8f057ea9-7b23-4bb7-a532-fe6df5e57043,"Bancourt British Cemetery",Q2104852,"Bancourt","France",791e73a7-3ca5-4e50-aa03-2bd1381ba46f,"Bancourt British Cemetery",4.8,"Bancourt","France",ChIJTf45QapT3UcRcLnPFtpDVDc,85
47a2f392-bd56-4399-a360-98756927cb5c,"Bank Al Maghrib Building",Q92067896,"Rabat","Morocco",6586567a-b8a4-453d-9a27-f33c6816a64e,"Bank of Morocco",4.4,"Rabat","Morocco",ChIJ61uS-ndspw0ReWqrbwuz_Ic,63
63dd1907-716b-4ce3-aadf-55800168c103,"Bank of America Plaza",Q806671,"California","United States",a7d0eb7b-9585-4767-9ed4-8ff7f88a0f7c,"Bank of America Financial Center",3.4,"Los Angeles","United States",ChIJvTeDLU3GwoAR5JZYnapXBg8,19
5e877d64-248c-49ab-a481-edf9d111ead5,"Bank of America Tower",Q328505,"New York City","United States",ee012448-79e3-4d5f-8d8b-56b66ed2ff6f,"Bank of America Tower",,"New York","United States",ChIJ8zHZtKpZwokRLJ0995gwmqs,93
a7f15ddb-19fc-413d-9117-48a257d22d8a,"Bank of Spain headquarters",Q4889526,"Cortes","Spain",f3c92a78-9b1a-44a7-b507-e0eae4e500eb,"Bank of Spain",4.2,"Madrid","Spain",ChIJY4JgvYQoQg0Ryx9-eVvXPXo,65
6eb4f284-5170-4dea-8d47-f5a7c464a2b7,"Bankinter building",Q29016759,"Madrid","Spain",4c13a6d6-9be3-4a80-9804-ec8a64ba1785,"Bankinter, S.A. (domicilio social)",1.8,"Madrid","Spain",ChIJzVO_pZMoQg0R2B1hlinMwG0,44
d12b58d7-4ff6-4c66-bbf6-399a2efe15c0,"Banski Dvor",Q2883493,"Banja Luka","Serbia",2e4db794-b515-4924-a585-4a17a2bfc793,"Бански двор / Banski Dvor",4.7,"Banja Luka","Bosnia and Herzegovina",ChIJq-3HrRsDXkcRg6DzYlfiTlk,64
504ed312-a640-4fa7-8dc0-25b3187bed60,"Baptistry San Giovanni",Q1278477,"Pisa","Italy",e807f752-f4af-4a36-913a-e0293ae1789d,"Battistero di San Giovanni",4.6,"Pisa","Italy",ChIJnSCTwgmR1RIR0PAlUy8cLUk,9
b75f7cc3-84bb-4a22-9f60-f09efd88671e,"Baranovskoe Central Cemetery",Q4504185,"Khostinsky City District","Russia",1d5069a5-3806-4a6e-9d41-c7f2b749eb2c,"Baranovskoye Kladbishche",3.7,"Bolshoy Sochi","Russia",ChIJ8cT-9-zM9UARDFwBJStI6iU,136
7f6e105c-25b7-4319-9472-c2b2f1b493bd,"Barbadoes Street Cemetery",Q4858585,"Christchurch City","New Zealand",7465a054-b5b6-4c0a-821a-b43f161239bc,"Barbadoes Street Cemetery",4.4,"Christchurch","New Zealand",ChIJhfzF5ZeLMW0RqXiugUzrHIU,127
a299f49f-b176-4f7e-82c7-dbff20fd58b2,"Barclay-Vesey Building",Q1983213,"New York","United States",cf8a9bb7-81aa-49f0-a088-6c1ba1099396,"One World Observatory",4.7,"New York","United States",ChIJTWE_0BtawokRVJNGH5RS448,88
93870f4a-9c88-42a3-9425-2ee6426d42e6,"Bargello National Museum",Q388448,"","",db6f86d5-41ba-40b9-b5fb-061e601f1dc4,"Museo Nazionale del Bargello",4.7,"Florence","Italy",ChIJeSvB0gZUKhMR7CVehDqbPCE,0
b9ff32ac-72a8-4179-825b-d6929a83ee62,"Barnes Cemetery",Q4861515,"London Borough of Richmond upon Thames","United Kingdom",3724013f-f4ed-4220-a232-5b6d2c37bf91,"Barnes Cemetery",4.6,"London","United Kingdom",ChIJY53akP8OdkgRt9d1o-jnEmY,44
82d6cfbc-8ef0-428d-bcb1-a12175ec7466,"Barnweill Church",Q4862019,"South Ayrshire","United Kingdom",3acfa568-6d98-46cc-a112-824401e909ae,"Barnweill Church “Kirk in the Wood”",,"Kilmarnock","United Kingdom",ChIJc00vEQDTiUgRm4DKXIaHhNQ,4
59864445-4af8-4d80-a769-27fc7ffaf1d3,"Barolo Palace",Q571763,"Buenos Aires","Argentina",0e54836d-716d-4b58-8ed7-d291117a3c14,"Palacio Barolo",4.6,"Buenos Aires","Argentina",ChIJW3Va2NrKvJUROiaH5K0ualk,4
7d0c27d2-12ec-4d2e-8c53-7125a3dd128b,"Basilica and Expiatory Church of the Holy Family",Q48435,"Sagrada Família","Spain",cc0bce5f-dbb1-4298-88aa-e15d1839066f,"Boulangerie - BO&MIE Barcelona",4.5,"Barcelona","Spain",ChIJv2VO4BejpBIRAQlB0jVWCBk,89
84873bf8-3ab4-4071-9d3c-a3c5c3de4866,"Basílica Catedral Nuestra Señora de la Altagracia",Q4868422,"Higüey","Dominican Republic",98c5df3d-6468-4cc7-a7e4-79f7fb17c946,"Basilica Nuestra Señora De La Altagracia",4.7,"Higuey","Dominican Republic",ChIJhcZoP1-3qI4Ro1wzq7LJidY,62
e2079259-380c-4a95-b3f4-e8f1f10686dd,"Basilica di Santa Maria Maggiore",Q186282,"Rome","Italy",334d690b-d7d9-4ddb-9c2a-911b398225db,"Papal Basilica of Saint Mary Major",4.8,"Rome","Italy",ChIJ1zB926RhLxMRejWMj_tUs_c,25
